,Step,Time,Unsubtracted HeatFlow,Baseline HeatFlow,Program Temperature,Sample Temperature,Approx. GasFlow
1495,4,24.916667,-315.564717,5.105858,79.17,75.645,0.0
1496,4,24.933333,-315.621233,5.078956,79.337,75.814,0.0
1497,4,24.95,-315.68247,5.050521,79.504,75.983,0.0
1498,4,24.966667,-315.751729,5.024327,79.67,76.152,0.0
1499,4,24.983333,-315.828776,4.99778,79.837,76.321,0.0
1500,4,25.0,-315.913492,4.97076,80.004,76.491,0.0
1501,4,25.016667,-316.008119,4.946218,80.17,76.659,0.0
1502,4,25.033333,-316.11136,4.921087,80.337,76.827,0.0
1503,4,25.05,-316.225691,4.895011,80.504,76.996,0.0
1504,4,25.066667,-316.344978,4.866104,80.67,77.165,0.0
1505,4,25.083333,-316.470518,4.840618,80.837,77.333,0.0
1506,4,25.1,-316.601014,4.814543,81.004,77.502,0.0
1507,4,25.116667,-316.741657,4.788939,81.17,77.672,0.0
1508,4,25.133333,-316.892801,4.762274,81.337,77.84,0.0
1509,4,25.15,-317.048547,4.736906,81.504,78.01,0.0
1510,4,25.166667,-317.210192,4.709414,81.67,78.179,0.0
1511,4,25.183333,-317.37986,4.683103,81.837,78.348,0.0
1512,4,25.2,-317.554248,4.652544,82.004,78.517,0.0
1513,4,25.216667,-317.734299,4.62399,82.17,78.686,0.0
1514,4,25.233333,-317.916002,4.598151,82.337,78.856,0.0
1515,4,25.25,-318.101717,4.573137,82.504,79.025,0.0
1516,4,25.266667,-318.292151,4.544584,82.67,79.193,0.0
1517,4,25.283333,-318.483529,4.518272,82.837,79.362,0.0
1518,4,25.3,-318.676795,4.490545,83.004,79.531,0.0
1519,4,25.316667,-318.870062,4.466121,83.17,79.701,0.0
1520,4,25.333333,-319.060614,4.440989,83.337,79.87,0.0
1521,4,25.35,-319.251402,4.413144,83.504,80.039,0.0
1522,4,25.366667,-319.440067,4.383765,83.67,80.208,0.0
1523,4,25.383333,-319.626607,4.358515,83.837,80.377,0.0
1524,4,25.4,-319.811142,4.332793,84.004,80.546,0.0
1525,4,25.416667,-319.990839,4.303178,84.17,80.715,0.0
1526,4,25.433333,-320.164519,4.278047,84.337,80.884,0.0
1527,4,25.45,-320.337019,4.252561,84.504,81.055,0.0
1528,4,25.466667,-320.505744,4.225069,84.67,81.224,0.0
1529,4,25.483333,-320.667271,4.19864,84.837,81.393,0.0
1530,4,25.5,-320.824786,4.171502,85.004,81.563,0.0
1531,4,25.516667,-320.975104,4.146725,85.17,81.732,0.0
1532,4,25.533333,-321.120112,4.118643,85.337,81.9,0.0
1533,4,25.55,-321.264413,4.091742,85.504,82.07,0.0
1534,4,25.566667,-321.405174,4.06484,85.67,82.239,0.0
1535,4,25.583333,-321.540389,4.037231,85.837,82.409,0.0
1536,4,25.6,-321.666992,4.010211,86.004,82.578,0.0
1537,4,25.616667,-321.790408,3.984018,86.17,82.747,0.0
1538,4,25.633333,-321.912173,3.955229,86.337,82.916,0.0
1539,4,25.65,-322.027566,3.930687,86.504,83.085,0.0
1540,4,25.666667,-322.141544,3.905201,86.67,83.253,0.0
1541,4,25.683333,-322.248914,3.877356,86.837,83.422,0.0
1542,4,25.7,-322.352154,3.847858,87.004,83.592,0.0
1543,4,25.716667,-322.452681,3.818597,87.17,83.761,0.0
1544,4,25.733333,-322.551673,3.789218,87.337,83.929,0.0
1545,4,25.75,-322.646301,3.763496,87.504,84.099,0.0
1546,4,25.766667,-322.739984,3.739073,87.67,84.267,0.0
1547,4,25.783333,-322.831661,3.713469,87.837,84.436,0.0
1548,4,25.8,-322.920271,3.686214,88.004,84.606,0.0
1549,4,25.816667,-323.007347,3.659312,88.17,84.774,0.0
1550,4,25.833333,-323.08935,3.632175,88.337,84.944,0.0
1551,4,25.85,-323.173004,3.600553,88.504,85.113,0.0
1552,4,25.866667,-323.255596,3.573416,88.67,85.282,0.0
1553,4,25.883333,-323.341256,3.547812,88.837,85.45,0.0
1554,4,25.9,-323.420781,3.520793,89.004,85.619,0.0
1555,4,25.916667,-323.496176,3.494127,89.17,85.788,0.0
1556,4,25.933333,-323.569919,3.465456,89.337,85.957,0.0
1557,4,25.95,-323.64437,3.439026,89.504,86.125,0.0
1558,4,25.966667,-323.715871,3.412007,89.67,86.293,0.0
1559,4,25.983333,-323.788789,3.386875,89.837,86.463,0.0
1560,4,26.0,-323.85911,3.359502,90.004,86.632,0.0
1561,4,26.016667,-323.928016,3.331892,90.17,86.8,0.0
1562,4,26.033333,-323.996331,3.306879,90.337,86.969,0.0
1563,4,26.05,-324.068777,3.27691,90.504,87.137,0.0
1564,4,26.066667,-324.138626,3.246232,90.67,87.306,0.0
1565,4,26.083333,-324.20765,3.221927,90.837,87.475,0.0
1566,4,26.1,-324.276791,3.193727,91.004,87.644,0.0
1567,4,26.116667,-324.346641,3.16659,91.17,87.812,0.0
1568,4,26.133333,-324.414602,3.138154,91.337,87.981,0.0
1569,4,26.15,-324.48752,3.113967,91.504,88.15,0.0
1570,4,26.166667,-324.557487,3.082582,91.67,88.319,0.0
1571,4,26.183333,-324.628045,3.053556,91.837,88.488,0.0
1572,4,26.2,-324.70344,3.028425,92.004,88.658,0.0
1573,4,26.216667,-324.778953,2.998573,92.17,88.827,0.0
1574,4,26.233333,-324.854701,2.97002,92.337,88.995,0.0
1575,4,26.25,-324.938356,2.943944,92.504,89.165,0.0
1576,4,26.266667,-325.025668,2.917751,92.67,89.333,0.0
1577,4,26.283333,-325.10708,2.88613,92.837,89.502,0.0
1578,4,26.3,-325.193212,2.861588,93.004,89.672,0.0
1579,4,26.316667,-325.284418,2.832445,93.17,89.841,0.0
1580,4,26.333333,-325.376331,2.806605,93.337,90.01,0.0
1581,4,26.35,-325.468834,2.781592,93.504,90.179,0.0
1582,4,26.366667,-325.563462,2.758466,93.67,90.348,0.0
1583,4,26.383333,-325.657027,2.726963,93.837,90.516,0.0
1584,4,26.4,-325.752834,2.696403,94.004,90.685,0.0
1585,4,26.416667,-325.851001,2.671272,94.17,90.854,0.0
1586,4,26.433333,-325.950112,2.639887,94.337,91.024,0.0
1587,4,26.45,-326.048987,2.613339,94.504,91.194,0.0
1588,4,26.466667,-326.152817,2.587146,94.67,91.362,0.0
1589,4,26.483333,-326.257237,2.560126,94.837,91.531,0.0
1590,4,26.5,-326.35564,2.529449,95.004,91.7,0.0
1591,4,26.516667,-326.463364,2.506677,95.17,91.869,0.0
1592,4,26.533333,-326.572268,2.478596,95.337,92.039,0.0
1593,4,26.55,-326.677868,2.44898,95.504,92.209,0.0
1594,4,26.566667,-326.783114,2.419011,95.67,92.378,0.0
1595,4,26.583333,-326.888361,2.392464,95.837,92.547,0.0
1596,4,26.6,-326.998562,2.364972,96.004,92.716,0.0
1597,4,26.616667,-327.103101,2.337245,96.17,92.885,0.0
1598,4,26.633333,-327.208701,2.308456,96.337,93.054,0.0
1599,4,26.65,-327.315481,2.279312,96.504,93.222,0.0
1600,4,26.666667,-327.422497,2.256776,96.67,93.391,0.0
1601,4,26.683333,-327.534115,2.229757,96.837,93.561,0.0
1602,4,26.7,-327.643254,2.198254,97.004,93.729,0.0
1603,4,26.716667,-327.744607,2.169582,97.17,93.897,0.0
1604,4,26.733333,-327.850089,2.145159,97.337,94.066,0.0
1605,4,26.75,-327.956161,2.116959,97.504,94.235,0.0
1606,4,26.766667,-328.053974,2.086754,97.67,94.404,0.0
1607,4,26.783333,-328.155563,2.059381,97.837,94.571,0.0
1608,4,26.8,-328.256679,2.032597,98.004,94.741,0.0
1609,4,26.816667,-328.355672,2.003218,98.17,94.909,0.0
1610,4,26.833333,-328.450889,1.97549,98.337,95.078,0.0
1611,4,26.85,-328.543039,1.949179,98.504,95.246,0.0
1612,4,26.866667,-328.633536,1.91803,98.67,95.415,0.0
1613,4,26.883333,-328.722028,1.895612,98.837,95.583,0.0
1614,4,26.9,-328.813942,1.867766,99.004,95.752,0.0
1615,4,26.916667,-328.89677,1.832252,99.17,95.921,0.0
1616,4,26.933333,-328.975823,1.806176,99.337,96.089,0.0
1617,4,26.95,-329.058297,1.779629,99.504,96.258,0.0
1618,4,26.966667,-329.134872,1.7473,99.67,96.426,0.0
1619,4,26.983333,-329.211801,1.72264,99.837,96.595,0.0
1620,4,27.0,-329.287314,1.697036,100.004,96.763,0.0
1621,4,27.016667,-329.355511,1.666241,100.17,96.931,0.0
1622,4,27.033333,-329.418753,1.640874,100.337,97.101,0.0
1623,4,27.05,-329.487541,1.611966,100.504,97.269,0.0
1624,4,27.066667,-329.551845,1.582233,100.67,97.438,0.0
1625,4,27.083333,-329.613553,1.552736,100.837,97.606,0.0
1626,4,27.1,-329.672666,1.52548,101.004,97.775,0.0
1627,4,27.116667,-329.733312,1.499169,101.17,97.944,0.0
1628,4,27.133333,-329.788059,1.468492,101.337,98.111,0.0
1629,4,27.15,-329.84139,1.443478,101.504,98.281,0.0
1630,4,27.166667,-329.892479,1.415986,101.67,98.449,0.0
1631,4,27.183333,-329.942389,1.385545,101.837,98.618,0.0
1632,4,27.2,-329.987815,1.352744,102.004,98.786,0.0
1633,4,27.216667,-330.03383,1.325017,102.17,98.955,0.0
1634,4,27.233333,-330.081852,1.300947,102.337,99.124,0.0
1635,4,27.25,-330.12716,1.270034,102.504,99.293,0.0
1636,4,27.266667,-330.172231,1.241363,102.67,99.462,0.0
1637,4,27.283333,-330.216595,1.212101,102.837,99.63,0.0
1638,4,27.3,-330.254942,1.184846,103.004,99.798,0.0
1639,4,27.316667,-330.29553,1.15818,103.17,99.967,0.0
1640,4,27.333333,-330.336944,1.129273,103.337,100.135,0.0
1641,4,27.35,-330.37824,1.1019,103.504,100.304,0.0
1642,4,27.366667,-330.421424,1.072756,103.67,100.473,0.0
1643,4,27.383333,-330.46626,1.045029,103.837,100.642,0.0
1644,4,27.4,-330.500949,1.014824,104.004,100.81,0.0
1645,4,27.416667,-330.537997,0.988512,104.17,100.979,0.0
1646,4,27.433333,-330.572214,0.964796,104.337,101.148,0.0
1647,4,27.45,-330.609381,0.92999,104.504,101.317,0.0
1648,4,27.466667,-330.643598,0.902026,104.67,101.486,0.0
1649,4,27.483333,-330.684304,0.870877,104.837,101.654,0.0
1650,4,27.5,-330.72442,0.839492,105.004,101.822,0.0
1651,4,27.516667,-330.759109,0.814478,105.17,101.99,0.0
1652,4,27.533333,-330.795803,0.789819,105.337,102.159,0.0
1653,4,27.55,-330.834032,0.759141,105.504,102.328,0.0
1654,4,27.566667,-330.866597,0.729762,105.67,102.496,0.0
1655,4,27.583333,-330.901758,0.702271,105.837,102.664,0.0
1656,4,27.6,-330.935621,0.673835,106.004,102.833,0.0
1657,4,27.616667,-330.969365,0.643748,106.17,103.001,0.0
1658,4,27.633333,-330.999453,0.615431,106.337,103.17,0.0
1659,4,27.65,-331.036501,0.589355,106.504,103.339,0.0
1660,4,27.666667,-331.069184,0.554077,106.67,103.506,0.0
1661,4,27.683333,-331.102103,0.525405,106.837,103.675,0.0
1662,4,27.7,-331.136438,0.501335,107.004,103.843,0.0
1663,4,27.716667,-331.165699,0.472074,107.17,104.012,0.0
1664,4,27.733333,-331.196848,0.447178,107.337,104.181,0.0
1665,4,27.75,-331.232953,0.418271,107.504,104.348,0.0
1666,4,27.766667,-331.2654,0.395499,107.67,104.517,0.0
1667,4,27.783333,-331.295605,0.361282,107.837,104.686,0.0
1668,4,27.8,-331.326164,0.330487,108.004,104.855,0.0
1669,4,27.816667,-331.358257,0.295681,108.17,105.023,0.0
1670,4,27.833333,-331.390232,0.265593,108.337,105.192,0.0
1671,4,27.85,-331.421735,0.24058,108.504,105.36,0.0
1672,4,27.866667,-331.453592,0.214268,108.67,105.528,0.0
1673,4,27.883333,-331.485095,0.183945,108.837,105.697,0.0
1674,4,27.9,-331.516952,0.154212,109.004,105.865,0.0
1675,4,27.916667,-331.54527,0.126602,109.17,106.033,0.0
1676,4,27.933333,-331.576773,0.092031,109.337,106.202,0.0
1677,4,27.95,-331.60922,0.065012,109.504,106.37,0.0
1678,4,27.966667,-331.647684,0.039762,109.67,106.539,0.0
1679,4,27.983333,-331.678126,0.010383,109.837,106.707,0.0
1680,5,28.0,-331.766735,0.010383,110.0,106.876,0.0
1681,5,28.016667,-331.625738,0.010383,110.0,107.041,0.0
1682,5,28.033333,-332.004011,0.010383,110.0,107.195,0.0
1683,5,28.05,-332.541687,0.010383,110.0,107.317,0.0
1684,5,28.066667,-333.011166,0.010383,110.0,107.408,0.0
1685,5,28.083333,-333.644649,0.010383,110.0,107.474,0.0
1686,5,28.1,-334.442019,0.010383,110.0,107.519,0.0
1687,5,28.116667,-335.299209,0.010383,110.0,107.552,0.0
1688,5,28.133333,-336.107906,0.010383,110.0,107.574,0.0
1689,5,28.15,-336.809587,0.010383,110.0,107.589,0.0
1690,5,28.166667,-337.388441,0.010383,110.0,107.599,0.0
1691,5,28.183333,-337.8473,0.010383,110.0,107.606,0.0
1692,5,28.2,-338.202211,0.010383,110.0,107.611,0.0
1693,5,28.216667,-338.470872,0.010383,110.0,107.615,0.0
1694,5,28.233333,-338.679713,0.010383,110.0,107.617,0.0
1695,5,28.25,-338.836048,0.010383,110.0,107.619,0.0
1696,5,28.266667,-338.954509,0.010383,110.0,107.621,0.0
1697,5,28.283333,-339.042765,0.010383,110.0,107.622,0.0
1698,5,28.3,-339.110491,0.010383,110.0,107.623,0.0
1699,5,28.316667,-339.1604,0.010383,110.0,107.623,0.0
1700,5,28.333333,-339.192139,0.010383,110.0,107.624,0.0
1701,5,28.35,-339.220103,0.010383,110.0,107.625,0.0
1702,5,28.366667,-339.238155,0.010383,110.0,107.624,0.0
1703,5,28.383333,-339.249718,0.010383,110.0,107.624,0.0
1704,5,28.4,-339.261163,0.010383,110.0,107.624,0.0
1705,5,28.416667,-339.273434,0.010383,110.0,107.624,0.0
1706,5,28.433333,-339.281339,0.010383,110.0,107.625,0.0
1707,5,28.45,-339.280749,0.010383,110.0,107.625,0.0
1708,5,28.466667,-339.281929,0.010383,110.0,107.625,0.0
1709,5,28.483333,-339.287829,0.010383,110.0,107.625,0.0
1710,5,28.5,-339.29125,0.010383,110.0,107.625,0.0
1711,5,28.516667,-339.287711,0.010383,110.0,107.625,0.0
1712,5,28.533333,-339.289834,0.010383,110.0,107.625,0.0
1713,5,28.55,-339.28889,0.010383,110.0,107.625,0.0
1714,5,28.566667,-339.292902,0.010383,110.0,107.625,0.0
1715,5,28.583333,-339.293138,0.010383,110.0,107.625,0.0
1716,5,28.6,-339.290542,0.010383,110.0,107.625,0.0
1717,5,28.616667,-339.289834,0.010383,110.0,107.625,0.0
1718,5,28.633333,-339.291132,0.010383,110.0,107.625,0.0
1719,5,28.65,-339.292902,0.010383,110.0,107.626,0.0
1720,5,28.666667,-339.291132,0.010383,110.0,107.626,0.0
1721,5,28.683333,-339.29007,0.010383,110.0,107.626,0.0
1722,5,28.7,-339.29361,0.010383,110.0,107.625,0.0
1723,5,28.716667,-339.29125,0.010383,110.0,107.626,0.0
1724,5,28.733333,-339.29066,0.010383,110.0,107.625,0.0
1725,5,28.75,-339.289362,0.010383,110.0,107.625,0.0
1726,5,28.766667,-339.290424,0.010383,110.0,107.626,0.0
1727,5,28.783333,-339.292194,0.010383,110.0,107.625,0.0
1728,5,28.8,-339.294554,0.010383,110.0,107.625,0.0
1729,5,28.816667,-339.293374,0.010383,110.0,107.625,0.0
1730,5,28.833333,-339.294082,0.010383,110.0,107.625,0.0
1731,5,28.85,-339.292902,0.010383,110.0,107.626,0.0
1732,5,28.866667,-339.292194,0.010383,110.0,107.625,0.0
1733,5,28.883333,-339.287946,0.010383,110.0,107.625,0.0
1734,5,28.9,-339.289598,0.010383,110.0,107.626,0.0
1735,5,28.916667,-339.291604,0.010383,110.0,107.625,0.0
1736,5,28.933333,-339.291604,0.010383,110.0,107.627,0.0
1737,5,28.95,-339.291722,0.010383,110.0,107.627,0.0
1738,5,28.966667,-339.288772,0.010383,110.0,107.626,0.0
1739,5,28.983333,-339.286885,0.010383,110.0,107.625,0.0
1740,5,29.0,-339.289008,0.010383,110.0,107.626,0.0
1741,5,29.016667,-339.291604,0.010383,110.0,107.626,0.0
1742,5,29.033333,-339.29007,0.010383,110.0,107.625,0.0
1743,5,29.05,-339.285351,0.010383,110.0,107.626,0.0
1744,5,29.066667,-339.29125,0.010383,110.0,107.626,0.0
1745,5,29.083333,-339.292194,0.010383,110.0,107.626,0.0
1746,5,29.1,-339.291958,0.010383,110.0,107.627,0.0
1747,5,29.116667,-339.287711,0.010383,110.0,107.627,0.0
1748,5,29.133333,-339.284997,0.010383,110.0,107.628,0.0
1749,5,29.15,-339.290896,0.010383,110.0,107.628,0.0
1750,5,29.166667,-339.290778,0.010383,110.0,107.628,0.0
1751,5,29.183333,-339.285233,0.010383,110.0,107.627,0.0
1752,5,29.2,-339.283699,0.010383,110.0,107.627,0.0
1753,5,29.216667,-339.282873,0.010383,110.0,107.627,0.0
1754,5,29.233333,-339.289126,0.010383,110.0,107.627,0.0
1755,5,29.25,-339.29007,0.010383,110.0,107.627,0.0
1756,5,29.266667,-339.288182,0.010383,110.0,107.626,0.0
1757,5,29.283333,-339.289716,0.010383,110.0,107.627,0.0
1758,5,29.3,-339.291486,0.010383,110.0,107.627,0.0
1759,5,29.316667,-339.28948,0.010383,110.0,107.627,0.0
1760,5,29.333333,-339.289362,0.010383,110.0,107.628,0.0
1761,5,29.35,-339.285469,0.010383,110.0,107.627,0.0
1762,5,29.366667,-339.287593,0.010383,110.0,107.627,0.0
1763,5,29.383333,-339.287475,0.010383,110.0,107.627,0.0
1764,5,29.4,-339.286767,0.010383,110.0,107.626,0.0
1765,5,29.416667,-339.285233,0.010383,110.0,107.626,0.0
1766,5,29.433333,-339.286413,0.010383,110.0,107.627,0.0
1767,5,29.45,-339.286177,0.010383,110.0,107.626,0.0
1768,5,29.466667,-339.287239,0.010383,110.0,107.627,0.0
1769,5,29.483333,-339.287475,0.010383,110.0,107.628,0.0
1770,5,29.5,-339.288182,0.010383,110.0,107.628,0.0
1771,5,29.516667,-339.285469,0.010383,110.0,107.628,0.0
1772,5,29.533333,-339.285823,0.010383,110.0,107.627,0.0
1773,5,29.55,-339.287003,0.010383,110.0,107.628,0.0
1774,5,29.566667,-339.287593,0.010383,110.0,107.627,0.0
1775,5,29.583333,-339.287357,0.010383,110.0,107.626,0.0
1776,5,29.6,-339.287829,0.010383,110.0,107.627,0.0
1777,5,29.616667,-339.288182,0.010383,110.0,107.627,0.0
1778,5,29.633333,-339.285705,0.010383,110.0,107.627,0.0
1779,5,29.65,-339.284761,0.010383,110.0,107.626,0.0
1780,5,29.666667,-339.284643,0.010383,110.0,107.627,0.0
1781,5,29.683333,-339.284289,0.010383,110.0,107.629,0.0
1782,5,29.7,-339.281339,0.010383,110.0,107.628,0.0
1783,5,29.716667,-339.282401,0.010383,110.0,107.628,0.0
1784,5,29.733333,-339.281929,0.010383,110.0,107.627,0.0
1785,5,29.75,-339.285115,0.010383,110.0,107.626,0.0
1786,5,29.766667,-339.284643,0.010383,110.0,107.627,0.0
1787,5,29.783333,-339.285587,0.010383,110.0,107.628,0.0
1788,5,29.8,-339.282991,0.010383,110.0,107.628,0.0
1789,5,29.816667,-339.285587,0.010383,110.0,107.628,0.0
1790,5,29.833333,-339.286531,0.010383,110.0,107.628,0.0
1791,5,29.85,-339.284643,0.010383,110.0,107.628,0.0
1792,5,29.866667,-339.282047,0.010383,110.0,107.627,0.0
1793,5,29.883333,-339.284171,0.010383,110.0,107.628,0.0
1794,5,29.9,-339.284171,0.010383,110.0,107.627,0.0
1795,5,29.916667,-339.280159,0.010383,110.0,107.627,0.0
1796,5,29.933333,-339.280513,0.010383,110.0,107.627,0.0
1797,5,29.95,-339.281811,0.010383,110.0,107.627,0.0
1798,5,29.966667,-339.281575,0.010383,110.0,107.627,0.0
1799,5,29.983333,-339.279215,0.010383,110.0,107.627,0.0
1800,6,30.0,-339.314494,0.010383,109.995,107.627,0.0
1801,6,30.016667,-339.200517,0.010383,109.912,107.626,0.0
1802,6,30.033333,-339.331956,0.124124,109.829,107.619,0.0
1803,6,30.05,-339.567227,-0.004484,109.745,107.597,0.0
1804,6,30.066667,-339.783146,-0.157869,109.662,107.56,0.0
1805,6,30.083333,-340.089328,-0.104656,109.579,107.51,0.0
1806,6,30.1,-340.473736,0.054865,109.495,107.449,0.0
1807,6,30.116667,-340.880091,0.220993,109.412,107.38,0.0
1808,6,30.133333,-341.258363,0.352315,109.329,107.309,0.0
1809,6,30.15,-341.588733,0.452488,109.245,107.234,0.0
1810,6,30.166667,-341.858574,0.524697,109.162,107.156,0.0
1811,6,30.183333,-342.071072,0.573309,109.079,107.076,0.0
1812,6,30.2,-342.237436,0.605756,108.995,106.994,0.0
1813,6,30.216667,-342.361561,0.633955,108.912,106.913,0.0
1814,6,30.233333,-342.448991,0.656491,108.829,106.83,0.0
1815,6,30.25,-342.508693,0.675841,108.745,106.747,0.0
1816,6,30.266667,-342.556243,0.693658,108.662,106.663,0.0
1817,6,30.283333,-342.585032,0.706636,108.579,106.579,0.0
1818,6,30.3,-342.608158,0.718317,108.495,106.496,0.0
1819,6,30.316667,-342.615945,0.732712,108.412,106.412,0.0
1820,6,30.333333,-342.622317,0.750056,108.329,106.329,0.0
1821,6,30.35,-342.621845,0.767165,108.245,106.245,0.0
1822,6,30.366667,-342.618305,0.780851,108.162,106.16,0.0
1823,6,30.383333,-342.611226,0.794066,108.079,106.077,0.0
1824,6,30.4,-342.599427,0.806927,107.995,105.993,0.0
1825,6,30.416667,-342.586566,0.821322,107.912,105.909,0.0
1826,6,30.433333,-342.578897,0.835952,107.829,105.825,0.0
1827,6,30.45,-342.568396,0.847515,107.745,105.74,0.0
1828,6,30.466667,-342.556243,0.862972,107.662,105.657,0.0
1829,6,30.483333,-342.543146,0.879372,107.579,105.573,0.0
1830,6,30.5,-342.530639,0.893295,107.495,105.489,0.0
1831,6,30.516667,-342.514947,0.905448,107.412,105.404,0.0
1832,6,30.533333,-342.497956,0.919253,107.329,105.32,0.0
1833,6,30.55,-342.486039,0.932703,107.245,105.237,0.0
1834,6,30.566667,-342.473651,0.949458,107.162,105.152,0.0
1835,6,30.583333,-342.46197,0.962791,107.079,105.069,0.0
1836,6,30.6,-342.449109,0.978483,106.995,104.985,0.0
1837,6,30.616667,-342.43495,0.991462,106.912,104.9,0.0
1838,6,30.633333,-342.417252,1.004441,106.829,104.816,0.0
1839,6,30.65,-342.401913,1.018481,106.745,104.732,0.0
1840,6,30.666667,-342.386221,1.030398,106.662,104.648,0.0
1841,6,30.683333,-342.369466,1.044203,106.579,104.564,0.0
1842,6,30.7,-342.360027,1.060014,106.495,104.479,0.0
1843,6,30.716667,-342.349526,1.075588,106.412,104.396,0.0
1844,6,30.733333,-342.335603,1.091753,106.329,104.312,0.0
1845,6,30.75,-342.320029,1.105557,106.245,104.228,0.0
1846,6,30.766667,-342.30528,1.119362,106.162,104.144,0.0
1847,6,30.783333,-342.292065,1.135998,106.079,104.059,0.0
1848,6,30.8,-342.273069,1.147679,105.995,103.974,0.0
1849,6,30.816667,-342.259264,1.160068,105.912,103.891,0.0
1850,6,30.833333,-342.249707,1.172457,105.829,103.807,0.0
1851,6,30.85,-342.233189,1.18756,105.745,103.723,0.0
1852,6,30.866667,-342.21903,1.20337,105.662,103.639,0.0
1853,6,30.883333,-342.203338,1.219535,105.579,103.554,0.0
1854,6,30.9,-342.185167,1.233339,105.495,103.469,0.0
1855,6,30.916667,-342.176672,1.245138,105.412,103.385,0.0
1856,6,30.933333,-342.165463,1.260359,105.329,103.302,0.0
1857,6,30.95,-342.149417,1.274872,105.245,103.217,0.0
1858,6,30.966667,-342.133606,1.288676,105.162,103.132,0.0
1859,6,30.983333,-342.11579,1.299177,105.079,103.049,0.0
1860,6,31.0,-342.102103,1.317348,104.995,102.965,0.0
1861,6,31.016667,-342.087826,1.333394,104.912,102.88,0.0
1862,6,31.033333,-342.07237,1.342951,104.829,102.797,0.0
1863,6,31.05,-342.058919,1.353452,104.745,102.713,0.0
1864,6,31.066667,-342.049834,1.367375,104.662,102.628,0.0
1865,6,31.083333,-342.033551,1.382478,104.579,102.544,0.0
1866,6,31.1,-342.015617,1.40112,104.495,102.461,0.0
1867,6,31.116667,-342.001458,1.416576,104.412,102.377,0.0
1868,6,31.133333,-341.989423,1.430263,104.329,102.293,0.0
1869,6,31.15,-341.978922,1.441354,104.245,102.208,0.0
1870,6,31.166667,-341.960044,1.456693,104.162,102.124,0.0
1871,6,31.183333,-341.946711,1.471677,104.079,102.041,0.0
1872,6,31.2,-341.933497,1.485836,103.995,101.956,0.0
1873,6,31.216667,-341.921462,1.496691,103.912,101.872,0.0
1874,6,31.233333,-341.907185,1.511086,103.829,101.788,0.0
1875,6,31.25,-341.89338,1.527722,103.745,101.704,0.0
1876,6,31.266667,-341.878396,1.544123,103.662,101.62,0.0
1877,6,31.283333,-341.866833,1.558163,103.579,101.534,0.0
1878,6,31.3,-341.853972,1.570906,103.495,101.451,0.0
1879,6,31.316667,-341.83651,1.580935,103.412,101.367,0.0
1880,6,31.333333,-341.821879,1.596038,103.329,101.283,0.0
1881,6,31.35,-341.805243,1.60996,103.245,101.199,0.0
1882,6,31.366667,-341.792264,1.622349,103.162,101.114,0.0
1883,6,31.383333,-341.775627,1.637806,103.079,101.029,0.0
1884,6,31.4,-341.758873,1.657864,102.995,100.946,0.0
1885,6,31.416667,-341.746956,1.670843,102.912,100.862,0.0
1886,6,31.433333,-341.737045,1.685237,102.829,100.779,0.0
1887,6,31.45,-341.724774,1.696446,102.745,100.693,0.0
1888,6,31.466667,-341.707312,1.707183,102.662,100.609,0.0
1889,6,31.483333,-341.694215,1.721932,102.579,100.525,0.0
1890,6,31.5,-341.678522,1.737271,102.495,100.441,0.0
1891,6,31.516667,-341.66401,1.749777,102.412,100.357,0.0
1892,6,31.533333,-341.646075,1.765706,102.329,100.273,0.0
1893,6,31.55,-341.63463,1.780809,102.245,100.189,0.0
1894,6,31.566667,-341.624365,1.794377,102.162,100.104,0.0
1895,6,31.583333,-341.610443,1.805114,102.079,100.02,0.0
1896,6,31.6,-341.593806,1.820335,101.995,99.936,0.0
1897,6,31.616667,-341.57953,1.835201,101.912,99.851,0.0
1898,6,31.633333,-341.566433,1.852428,101.829,99.767,0.0
1899,6,31.65,-341.554162,1.863873,101.745,99.683,0.0
1900,6,31.666667,-341.543189,1.876616,101.662,99.598,0.0
1901,6,31.683333,-341.527024,1.88924,101.579,99.515,0.0
1902,6,31.7,-341.510742,1.903517,101.495,99.43,0.0
1903,6,31.716667,-341.493988,1.919092,101.412,99.345,0.0
1904,6,31.733333,-341.481835,1.937498,101.329,99.261,0.0
1905,6,31.75,-341.471924,1.951421,101.245,99.177,0.0
1906,6,31.766667,-341.458355,1.964871,101.162,99.092,0.0
1907,6,31.783333,-341.440421,1.977968,101.079,99.008,0.0
1908,6,31.8,-341.427678,1.990829,100.995,98.924,0.0
1909,6,31.816667,-341.413519,2.005224,100.912,98.839,0.0
1910,6,31.833333,-341.400422,2.01891,100.829,98.756,0.0
1911,6,31.85,-341.382252,2.032243,100.745,98.672,0.0
1912,6,31.866667,-341.3642,2.046638,100.662,98.588,0.0
1913,6,31.883333,-341.351575,2.058437,100.579,98.502,0.0
1914,6,31.9,-341.341782,2.070472,100.495,98.418,0.0
1915,6,31.916667,-341.322549,2.086754,100.412,98.334,0.0
1916,6,31.933333,-341.308627,2.102093,100.329,98.249,0.0
1917,6,31.95,-341.295294,2.118847,100.245,98.166,0.0
1918,6,31.966667,-341.282551,2.133714,100.162,98.081,0.0
1919,6,31.983333,-341.270516,2.144097,100.079,97.997,0.0
1920,6,32.0,-341.254352,2.15625,99.995,97.914,0.0
